Lunar Terrain Model
Lat: 31.5927 deg;Lng: 29.1079 deg;Elev: -2547 m;Azimuth: -87.00 deg
Distance in meters;Elevation in meters
-68701.920000;2024.841630
-68732.400000;2041.082525
-68762.880000;2057.323473
-68793.360000;2073.713387
-68823.840000;2090.138513
-68854.320000;2106.364061
-68884.800000;2122.323715
-68915.280000;2138.121307
-68945.760000;2152.600246
-68976.240000;2167.079252
-69006.720000;2179.835763
-69037.200000;2192.101976
-69067.680000;2203.793407
-69098.160000;2214.786230
-69128.640000;2225.745814
-69159.120000;2236.418764
-69189.600000;2247.083001
-69220.080000;2258.054142
-69250.560000;2269.101039
-69281.040000;2280.562166
-69311.520000;2292.469915
-69342.000000;2304.387505
-69372.480000;2316.342240
-69402.960000;2328.270797
-69433.440000;2342.666612
-69463.920000;2357.556768
-69494.400000;2370.260285
-69524.880000;2380.921621
-69555.360000;2389.620104
-69585.840000;2389.523910
-69616.320000;2389.419025
-69646.800000;2387.056798
-69677.280000;2384.321232
-69707.760000;2381.138085
-69738.240000;2377.583838
-69768.720000;2374.122570
-69799.200000;2370.998774
-69829.680000;2367.875020
-69860.160000;2364.799016
-69890.640000;2361.737033
-69921.120000;2358.893210
-69951.600000;2356.210083
-69982.080000;2353.544364
-70012.560000;2350.937555
-70043.040000;2348.339460
-70073.520000;2346.069426
-70104.000000;2343.826932
-70134.480000;2341.584472
-70164.960000;2339.342047
-70195.440000;2337.127425
-70225.920000;2334.991763
-70256.400000;2332.864787
-70286.880000;2330.746491
-70317.360000;2328.636871
-70347.840000;2326.728863
-70378.320000;2324.937123
-70408.800000;2323.054611
-70439.280000;2320.969614
-70469.760000;2318.893270
-70500.240000;2317.105902
-70530.720000;2315.324312
-70561.200000;2313.542744
-70591.680000;2311.761199
-70622.160000;2309.979676
-70652.640000;2308.198177
-70683.120000;2306.418318
-70713.600000;2304.811422
-70744.080000;2303.213145
-70774.560000;2301.328263
-70805.040000;2299.316834
-70835.520000;2297.400509
-70866.000000;2295.639113
-70896.480000;2293.877732
-70926.960000;2292.116365
-70957.440000;2290.355014
-70987.920000;2288.441211
-71018.400000;2286.459399
-71048.880000;2284.555903
-71079.360000;2282.784667
-71109.840000;2281.029166
-71140.320000;2279.492802
-71170.800000;2277.965006
-71201.280000;2277.226281
-71231.760000;2276.756203
-71262.240000;2276.467416
-71292.720000;2276.427751
-71323.200000;2276.388101
-71353.680000;2276.348467
-71384.160000;2276.308849
-71414.640000;2276.269247
-71445.120000;2276.229661
-71475.600000;2276.190090
-71506.080000;2276.150536
-71536.560000;2276.147859
-71567.040000;2276.403111
-71597.520000;2276.666881
-71628.000000;2276.695883
-71658.480000;2276.666277
-71688.960000;2276.843308
-71719.440000;2277.244110
-71749.920000;2277.644923
-71780.400000;2278.045749
-71810.880000;2278.446587
-71841.360000;2279.124382
-71871.840000;2279.865440
-71902.320000;2280.486858
-71932.800000;2280.980673
-71963.280000;2281.596066
-71993.760000;2282.781742
-72024.240000;2283.975885
-72054.720000;2285.237441
-72085.200000;2286.508976
-72115.680000;2287.780519
-72146.160000;2289.052072
-72176.640000;2290.405338
-72207.120000;2292.060964
-72237.600000;2293.725028
-72268.080000;2295.048185
-72298.560000;2296.329567
-72329.040000;2296.876719
-72359.520000;2296.866941
-72390.000000;2296.102339
-72420.480000;2293.029615
-72450.960000;2289.982110
-72481.440000;2287.770466
-72511.920000;2285.636730
-72542.400000;2283.511960
-72572.880000;2281.404242
-72603.360000;2278.942164
-72633.840000;2275.522211
-72664.320000;2272.085473
-72694.800000;2267.832113
-72725.280000;2263.529215
-72755.760000;2259.488150
-72786.240000;2255.598880
-72816.720000;2251.701237
-72847.200000;2247.795224
-72877.680000;2243.880847
-72908.160000;2240.006442
-72938.640000;2236.132896
-72969.120000;2232.297231
-72999.600000;2228.488216
-73030.080000;2224.930997
-73060.560000;2221.856393
-73091.040000;2218.769682
-73121.520000;2215.326518
-73152.000000;2211.883352
-73182.480000;2209.031663
-73212.960000;2206.449286
-73243.440000;2203.866907
-73273.920000;2201.284526
-73304.400000;2198.706307
-73334.880000;2196.231667
-73365.360000;2193.765330
-73395.840000;2191.532744
-73426.320000;2189.390392
-73456.800000;2187.417351
-73487.280000;2185.705388
-73517.760000;2184.053645
-73548.240000;2183.202470
-73578.720000;2182.351290
-73609.200000;2182.034566
-73639.680000;2181.892070
-73670.160000;2182.222830
-73700.640000;2183.195959
-73731.120000;2184.141841
-73761.600000;2184.983453
-73792.080000;2185.825073
-73822.560000;2186.666701
-73853.040000;2187.508338
-73883.520000;2188.349983
-73914.000000;2189.191637
-73944.480000;2190.138291
-73974.960000;2191.800247
-74005.440000;2193.478676
-74035.920000;2195.540748
-74066.400000;2197.692763
-74096.880000;2200.048327
-74127.360000;2202.634257
-74157.840000;2205.306393
-74188.320000;2208.372851
-74218.800000;2211.472134
-74249.280000;2213.637169
-74279.760000;2215.607437
-74310.240000;2217.005572
-74340.720000;2217.852807
-74371.200000;2218.765019
-74401.680000;2220.009870
-74432.160000;2221.238343
-74462.640000;2222.675577
-74493.120000;2224.139012
-74523.600000;2225.682215
-74554.080000;2227.285172
-74584.560000;2228.898595
-74615.040000;2230.601257
-74645.520000;2232.303928
-74676.000000;2234.392054
-74706.480000;2236.525152
-74736.960000;2238.658258
-74767.440000;2240.791374
-74797.920000;2242.924499
-74828.400000;2245.057633
-74858.880000;2247.190776
-74889.360000;2249.428739
-74919.840000;2251.667333
-74950.320000;2254.030352
-74980.800000;2256.485881
-75011.280000;2258.976578
-75041.760000;2261.540187
-75072.240000;2264.103805
-75102.720000;2265.926118
-75133.200000;2267.705848
-75163.680000;2268.612972
-75194.160000;2269.015159
-75224.640000;2269.151697
-75255.120000;2268.693083
-75285.600000;2268.234481
-75316.080000;2267.775891
-75346.560000;2267.317312
-75377.040000;2267.111586
-75407.520000;2267.041728
-75438.000000;2266.424382
-75468.480000;2264.718933
-75498.960000;2262.979218
-75529.440000;2259.536002
-75559.920000;2256.084737
-75590.400000;2252.909250
-75620.880000;2249.858931
-75651.360000;2247.125883
-75681.840000;2244.936424
-75712.320000;2242.767183
-75742.800000;2241.007800
-75773.280000;2239.254663
-75803.760000;2238.769195
-75834.240000;2238.750545
-75864.720000;2238.522172
-75895.200000;2237.943656
-75925.680000;2237.191140
-75956.160000;2234.851394
-75986.640000;2232.479637
-76017.120000;2231.073867
-76047.600000;2229.972422
-76078.080000;2228.960188
-76108.560000;2228.109160
-76139.040000;2226.892309
-76169.520000;2222.363906
-76200.000000;2217.819576
-76230.480000;2213.559504
-76260.960000;2209.409883
-76291.440000;2205.588029
-76321.920000;2202.129819
-76352.400000;2198.690432
-76382.880000;2195.332680
-76413.360000;2191.990886
-76443.840000;2188.665039
-76474.320000;2185.355131
-76504.800000;2182.222725
-76535.280000;2179.269342
-76565.760000;2176.306091
-76596.240000;2173.256227
-76626.720000;2170.206377
-76657.200000;2167.257330
-76687.680000;2164.334496
-76718.160000;2161.642928
-76748.640000;2159.166395
-76779.120000;2156.671288
-76809.600000;2154.070344
-76840.080000;2151.469407
-76870.560000;2148.868476
-76901.040000;2146.267552
-76931.520000;2143.751899
-76962.000000;2141.312421
-76992.480000;2138.844006
-77022.960000;2136.252279
-77053.440000;2133.660553
-77083.920000;2131.226800
-77114.400000;2128.817629
-77144.880000;2126.559677
-77175.360000;2124.407540
-77205.840000;2122.145261
-77236.320000;2119.562694
-77266.800000;2116.980125
-77297.280000;2114.798980
-77327.760000;2112.646837
-77358.240000;2110.622940
-77388.720000;2108.687580
-77419.200000;2106.635152
-77449.680000;2104.268755
-77480.160000;2101.894511
-77510.640000;2099.733954
-77541.120000;2097.581803
-77571.600000;2095.429651
-77602.080000;2093.277497
-77632.560000;2091.125342
-77663.040000;2088.973187
-77693.520000;2086.821030
-77724.000000;2084.497114
-77754.480000;2082.179782
-77784.960000;2079.980874
-77815.440000;2077.837780
-77845.920000;2075.694680
-77876.400000;2073.551575
-77906.880000;2071.408465
-77937.360000;2069.265350
-77967.840000;2067.122230
-77998.320000;2064.882587
-78028.800000;2062.608206
-78059.280000;2060.390620
-78089.760000;2058.256511
-78120.240000;2056.115834
-78150.720000;2053.863487
-78181.200000;2051.618894
-78211.680000;2049.696436
-78242.160000;2047.897774
-78272.640000;2046.240207
-78303.120000;2044.790000
-78333.600000;2043.467830
-78364.080000;2043.406457
-78394.560000;2043.391502
-78425.040000;2043.950695
-78455.520000;2044.735876
-78486.000000;2043.499653
-78516.480000;2039.585583
-78546.960000;2035.713014
-78577.440000;2032.310481
-78607.920000;2028.869297
-78638.400000;2025.685280
-78668.880000;2022.547695
-78699.360000;2019.557784
-78729.840000;2016.745762
-78760.320000;2014.023236
-78790.800000;2011.952441
-78821.280000;2009.873933
-78851.760000;2007.458428
-78882.240000;2004.956638
-78912.720000;2002.632119
-78943.200000;2000.497756
-78973.680000;1998.290528
-79004.160000;1995.735406
-79034.640000;1993.172605
-79065.120000;1990.599828
-79095.600000;1988.028693
-79126.080000;1985.463832
-79156.560000;1982.898962
-79187.040000;1980.157214
-79217.520000;1976.731440
-79248.000000;1973.305657
-79278.480000;1969.879863
-79308.960000;1966.454060
-79339.440000;1962.341754
-79369.920000;1957.699923
-79400.400000;1953.147033
-79430.880000;1948.833961
-79461.360000;1944.513249
-79491.840000;1940.231247
-79522.320000;1935.953330
-79552.800000;1933.382900
-79583.280000;1931.989208
-79613.760000;1929.909945
-79644.240000;1925.973955
-79674.720000;1922.030361
-79705.200000;1918.152163
-79735.680000;1914.278143
-79766.160000;1914.140539
-79796.640000;1916.292775
-79827.120000;1918.445011
-79857.600000;1920.597249
-79888.080000;1922.749488
-79918.560000;1924.063479
-79949.040000;1925.354823
-79979.520000;1926.293623
-80010.000000;1927.036797
-80040.480000;1927.568522
-80070.960000;1927.683804
-80101.440000;1927.806104
-80131.920000;1927.806104
-80162.400000;1927.806104
-80192.880000;1927.712179
-80223.360000;1927.567938
-80253.840000;1927.366210
-80284.320000;1927.077568
-80314.800000;1926.806104
-80345.280000;1926.806104
-80375.760000;1926.806104
-80406.240000;1926.499780
-80436.720000;1926.069329
-80467.200000;1925.806104
-80497.680000;1925.806104
-80528.160000;1925.834236
-80558.640000;1926.264689
-80589.120000;1926.695142
-80619.600000;1926.947499
-80650.080000;1927.144526
-80680.560000;1927.349035
-80711.040000;1927.561023
-80741.520000;1927.636850
-80772.000000;1926.362851
-80802.480000;1925.088843
-80832.960000;1921.984027
-80863.440000;1918.334436
-80893.920000;1914.189420
-80924.400000;1909.434440
-80954.880000;1904.748355
-80985.360000;1900.629808
-81015.840000;1896.503816
-81046.320000;1892.024526
-81076.800000;1887.453203
-81107.280000;1883.081221
-81137.760000;1878.925501
-81168.240000;1874.654165
-81198.720000;1869.791222
-81229.200000;1864.913446
-81259.680000;1860.828285
-81290.160000;1856.902477
-81320.640000;1853.557777
-81351.120000;1850.774713
-81381.600000;1848.024770
-81412.080000;1845.402077
-81442.560000;1842.801599
-81473.040000;1840.733031
-81503.520000;1838.780107
-81534.000000;1837.260959
-81564.480000;1836.120134
-81594.960000;1835.046982
-81625.440000;1834.065730
-81655.920000;1833.069693
-81686.400000;1832.641261
-81716.880000;1832.252037
-81747.360000;1832.455145
-81777.840000;1833.104811
-81808.320000;1833.799608
-81838.800000;1834.669075
-81869.280000;1835.538538
-81899.760000;1836.806719
-81930.240000;1838.106638
-81960.720000;1839.527166
-81991.200000;1841.044683
-82021.680000;1842.564731
-82052.160000;1844.061420
-82082.640000;1845.587401
-82113.120000;1845.250811
-82143.600000;1844.837028
-82174.080000;1842.890524
-82204.560000;1840.044155
-82235.040000;1836.929127
-82265.520000;1833.231615
-82296.000000;1829.512164
-82326.480000;1827.013924
-82356.960000;1824.516369
-82387.440000;1822.256294
-82417.920000;1820.120899
-82448.400000;1816.668026
-82478.880000;1810.671866
-82509.360000;1804.668211
-82539.840000;1798.650126
-82570.320000;1792.632034
-82600.800000;1786.314621
-82631.280000;1779.849752
-82661.760000;1773.547302
-82692.240000;1767.524416
-82722.720000;1761.529364
-82753.200000;1755.933274
-82783.680000;1750.337182
-82814.160000;1744.741087
-82844.640000;1739.144989
-82875.120000;1733.722521
-82905.600000;1728.556887
-82936.080000;1723.394440
-82966.560000;1718.272427
-82997.040000;1713.157636
-83027.520000;1708.376044
-83058.000000;1703.706153
-83088.480000;1699.554062
-83118.960000;1696.064099
-83149.440000;1692.511829
-83179.920000;1688.507979
-83210.400000;1684.489721
-83240.880000;1679.558690
-83271.360000;1674.384669
-83301.840000;1669.249245
-83332.320000;1664.163472
-83362.800000;1659.097695
-83393.280000;1654.120552
-83423.760000;1649.157759
-83454.240000;1644.231218
-83484.720000;1639.297760
-83515.200000;1634.243671
-83545.680000;1629.077983
-83576.160000;1623.912293
-83606.640000;1618.746601
-83637.120000;1613.580905
-83667.600000;1608.415208
-83698.080000;1603.249507
-83728.560000;1598.083805
-83759.040000;1592.918099
-83789.520000;1587.928010
-83820.000000;1583.623251
-83850.480000;1579.318490
-83880.960000;1577.668391
-83911.440000;1576.376961
-83941.920000;1574.933549
-83972.400000;1573.375274
-84002.880000;1571.660636
-84033.360000;1569.425216
-84063.840000;1567.204000
-84094.320000;1565.229178
-84124.800000;1563.284172
-84155.280000;1561.599780
-84185.760000;1560.099408
-84216.240000;1558.377126
-84246.720000;1556.029933
-84277.200000;1553.689800
-84307.680000;1548.731928
-84338.160000;1543.615478
-84368.640000;1538.499001
-84399.120000;1533.382499
-84429.600000;1528.265970
-84460.080000;1523.149414
-84490.560000;1518.032833
-84521.040000;1513.754801
-84551.520000;1509.499129
-84582.000000;1505.394758
-84612.480000;1501.377296
-84642.960000;1497.429500
-84673.440000;1493.612379
-84703.920000;1489.794298
-84734.400000;1485.796694
-84764.880000;1481.806088
-84795.360000;1477.997813
-84825.840000;1474.284156
-84856.320000;1470.489662
-84886.800000;1466.535138
-84917.280000;1462.572026
-84947.760000;1458.200948
-84978.240000;1453.836828
-85008.720000;1449.987497
-85039.200000;1446.355355
-85069.680000;1444.359665
-85100.160000;1444.903801
-85130.640000;1444.925119
-85161.120000;1437.683452
-85191.600000;1430.420789
-85222.080000;1422.951921
-85252.560000;1415.410609
-85283.040000;1408.439308
-85313.520000;1402.268380
-85344.000000;1395.921342
-85374.480000;1387.839085
-85404.960000;1379.756776
-85435.440000;1371.185424
-85465.920000;1362.484730
-85496.400000;1356.566930
-85526.880000;1354.008799
-85557.360000;1351.457602
-85587.840000;1348.894055
-85618.320000;1346.302724
-85648.800000;1343.500255
-85679.280000;1340.644830
-85709.760000;1337.607546
-85740.240000;1334.371438
-85770.720000;1331.042331
-85801.200000;1327.290073
-85831.680000;1323.530875
-85862.160000;1320.125386
-85892.640000;1316.782811
-85923.120000;1313.410307
-85953.600000;1310.014425
-85984.080000;1306.625768
-86014.560000;1303.263523
-86045.040000;1299.894370
-86075.520000;1296.868523
-86106.000000;1293.895018
-86136.480000;1290.921491
-86166.960000;1287.947943
-86197.440000;1285.070419
-86227.920000;1282.527321
-86258.400000;1279.984201
-86288.880000;1277.056631
-86319.360000;1274.079901
-86349.840000;1271.346783
-86380.320000;1268.795628
-86410.800000;1266.348733
-86441.280000;1264.198940
-86471.760000;1262.035461
-86502.240000;1260.259281
-86532.720000;1258.498952
-86563.200000;1256.512912
-86593.680000;1254.393265
-86624.160000;1251.552459
-86654.640000;1246.902010
-86685.120000;1242.265177
-86715.600000;1239.214269
-86746.080000;1236.224510
-86776.560000;1234.126527
-86807.040000;1232.541737
-86837.520000;1230.679299
-86868.000000;1228.198207
-86898.480000;1225.723881
-86928.960000;1223.188566
-86959.440000;1220.652837
-86989.920000;1218.117084
-87020.400000;1215.581305
-87050.880000;1213.045502
-87081.360000;1210.509673
-87111.840000;1207.973820
-87142.320000;1205.437941
-87172.800000;1202.902037
-87203.280000;1200.132981
-87233.760000;1197.270885
-87264.240000;1194.375522
-87294.720000;1191.416850
-87325.200000;1188.458150
-87355.680000;1185.499421
-87386.160000;1182.540662
-87416.640000;1179.445320
-87447.120000;1176.312068
-87477.600000;1173.192229
-87508.080000;1170.085794
-87538.560000;1167.156272
-87569.040000;1165.937914
-87599.520000;1164.739639
-87630.000000;1164.433070
-87660.480000;1164.390428
-87690.960000;1164.408439
-87721.440000;1164.509532
-87751.920000;1164.713386
-87782.400000;1165.675381
-87812.880000;1166.637324
-87843.360000;1167.329776
-87873.840000;1167.941357
-87904.320000;1167.528477
-87934.800000;1166.003364
-87965.280000;1164.460803
-87995.760000;1162.731400
-88026.240000;1161.028584
-88056.720000;1160.027490
-88087.200000;1159.205397
-88117.680000;1159.608140
-88148.160000;1161.151714
-88178.640000;1162.733791
-88209.120000;1164.627991
-88239.600000;1166.482297
-88270.080000;1168.298366
-88300.560000;1170.099526
-88331.040000;1171.656401
-88361.520000;1173.000468
-88392.000000;1174.342989
-88422.480000;1175.731467
-88452.960000;1177.133140
-88483.440000;1179.443609
-88513.920000;1181.858239
-88544.400000;1184.615850
-88574.880000;1187.627544
-88605.360000;1190.538530
-88635.840000;1193.175178
-88666.320000;1195.811800
-88696.800000;1198.845469
-88727.280000;1201.912546
-88757.760000;1204.979597
-88788.240000;1208.046621
-88818.720000;1210.994509
-88849.200000;1213.630971
-88879.680000;1216.267406
-88910.160000;1219.314453
-88940.640000;1222.381345
-88971.120000;1225.448211
-89001.600000;1228.515050
-89032.080000;1231.622671
-89062.560000;1234.817588
-89093.040000;1238.005938
-89123.520000;1241.370325
-89154.000000;1244.743840
-89184.480000;1248.485998
-89214.960000;1252.413675
-89245.440000;1256.232282
-89275.920000;1259.834568
-89306.400000;1263.406720
-89336.880000;1265.604677
-89367.360000;1267.802611
-89397.840000;1268.441692
-89428.320000;1268.399270
-89458.800000;1268.075841
-89489.280000;1267.267636
-89519.760000;1266.463294
-89550.240000;1265.731888
-89580.720000;1264.993966
-89611.200000;1264.510770
-89641.680000;1264.125413
-89672.160000;1263.913476
-89702.640000;1263.958585
-89733.120000;1264.003670
-89763.600000;1264.048732
-89794.080000;1264.093769
-89824.560000;1264.464803
-89855.040000;1264.940309
-89885.520000;1265.415791
-89916.000000;1265.891249
-89946.480000;1266.370591
-89976.960000;1266.877401
-90007.440000;1267.377748
-90037.920000;1268.191296
-90068.400000;1269.089683
-90098.880000;1269.988050
-90129.360000;1270.886398
-90159.840000;1271.846429
-90190.320000;1273.175256
-90220.800000;1274.504063
-90251.280000;1275.832851
-90281.760000;1277.160782
-90312.240000;1278.482093
-90342.720000;1279.803388
-90373.200000;1281.200000
-90403.680000;1282.951784
-90434.160000;1284.703552
-90464.640000;1286.822196
-90495.120000;1289.004454
-90525.600000;1291.186697
-90556.080000;1293.368925
-90586.560000;1295.722401
-90617.040000;1298.729488
-90647.520000;1301.730192
-90678.000000;1304.761520
-90708.480000;1307.797329
-90738.960000;1311.101757
-90769.440000;1314.621244
-90799.920000;1317.941837
-90830.400000;1320.612954
-90860.880000;1323.290399
-90891.360000;1322.644674
-90921.840000;1321.680114
-90952.320000;1319.978936
-90982.800000;1317.772914
-91013.280000;1315.602010
-91043.760000;1313.544846
-91074.240000;1311.493993
-91104.720000;1310.101758
-91135.200000;1308.739805
-91165.680000;1306.622659
-91196.160000;1304.054162
-91226.640000;1301.195947
-91257.120000;1297.663438
-91287.600000;1294.124624
-91318.080000;1290.685533
-91348.560000;1287.248637
-91379.040000;1283.529173
-91409.520000;1279.661741
-91440.000000;1275.794303
-91470.480000;1271.926860
-91500.960000;1268.054746
-91531.440000;1263.756765
-91561.920000;1259.458779
-91592.400000;1254.864543
-91622.880000;1250.136018
-91653.360000;1245.722081
-91683.840000;1241.854598
-91714.320000;1238.066866
-91744.800000;1236.073770
-91775.280000;1234.086910
-91805.760000;1231.878226
-91836.240000;1229.576311
-91866.720000;1227.097167
-91897.200000;1224.352252
-91927.680000;1221.613826
-91958.160000;1219.030654
-91988.640000;1216.447481
-92019.120000;1213.540674
-92049.600000;1210.526969
-92080.080000;1207.617997
-92110.560000;1204.844000
-92141.040000;1202.201054
-92171.520000;1200.706250
-92202.000000;1199.205257
-92232.480000;1198.868285
-92262.960000;1198.853916
-92293.440000;1198.737036
-92323.920000;1198.504730
-92354.400000;1198.249016
-92384.880000;1197.811316
-92415.360000;1197.373620
-92445.840000;1196.767110
-92476.320000;1196.127980
-92506.800000;1195.381860
-92537.280000;1194.520795
-92567.760000;1193.626630
-92598.240000;1192.574441
-92628.720000;1191.528397
-92659.200000;1190.488491
-92689.680000;1189.454721
-92720.160000;1189.518668
-92750.640000;1190.568669
-92781.120000;1191.925233
-92811.600000;1194.515549
-92842.080000;1197.105862
-92872.560000;1200.074691
-92903.040000;1203.095532
-92933.520000;1205.876782
-92964.000000;1208.467084
-92994.480000;1211.092881
-93024.960000;1213.831249
-93055.440000;1216.563518
-93085.920000;1219.421943
-93116.400000;1222.298821
-93146.880000;1225.008830
-93177.360000;1227.599111
-93207.840000;1230.189389
-93238.320000;1232.779664
-93268.800000;1235.369936
-93299.280000;1237.960206
-93329.760000;1240.550472
-93360.240000;1243.140736
-93390.720000;1245.730996
-93421.200000;1248.353787
-93451.680000;1251.049402
-93482.160000;1253.738964
-93512.640000;1256.744550
-93543.120000;1259.758316
-93573.600000;1262.552661
-93604.080000;1265.225077
-93634.560000;1268.004339
-93665.040000;1271.011108
-93695.520000;1274.017884
-93726.000000;1277.024664
-93756.480000;1280.031449
-93786.960000;1282.793625
-93817.440000;1285.437900
-93847.920000;1287.764760
-93878.400000;1289.535956
-93908.880000;1291.332352
-93939.360000;1293.894697
-93969.840000;1296.457054
-94000.320000;1299.327833
-94030.800000;1302.320757
-94061.280000;1305.011002
-94091.760000;1307.226714
-94122.240000;1309.277617
-94152.720000;1309.316749
-94183.200000;1309.343959
-94213.680000;1308.967115
-94244.160000;1308.462148
-94274.640000;1307.963168
-94305.120000;1307.470171
-94335.600000;1306.985132
-94366.080000;1306.520037
-94396.560000;1306.054962
-94427.040000;1305.589907
-94457.520000;1305.124871
-94488.000000;1304.661859
-94518.480000;1304.196915
-94548.960000;1303.787844
-94579.440000;1303.748514
-94609.920000;1303.703280
-94640.400000;1303.302343
-94670.880000;1302.814774
-94701.360000;1302.532212
-94731.840000;1302.463418
-94762.320000;1302.388746
-94792.800000;1302.308202
-94823.280000;1302.221791
-94853.760000;1302.466865
-94884.240000;1302.762737
-94914.720000;1302.880091
-94945.200000;1302.846386
-94975.680000;1302.895866
-95006.160000;1303.258143
-95036.640000;1303.620460
-95067.120000;1303.982816
-95097.600000;1304.345213
-95128.080000;1304.437216
-95158.560000;1304.307027
-95189.040000;1303.543850
-95219.520000;1300.684687
-95250.000000;1297.808014
-95280.480000;1297.067091
-95310.960000;1296.541522
-95341.440000;1295.350373
-95371.920000;1293.698615
-95402.400000;1291.740264
-95432.880000;1288.907856
-95463.360000;1286.092974
-95493.840000;1283.208454
-95524.320000;1280.330312
-95554.800000;1277.136747
-95585.280000;1273.748232
-95615.760000;1270.303894
-95646.240000;1266.711018
-95676.720000;1263.112361
-95707.200000;1262.749782
-95737.680000;1262.465309
-95768.160000;1261.560806
-95798.640000;1260.332170
-95829.120000;1258.767500
-95859.600000;1256.515606
-95890.080000;1254.282877
-95920.560000;1252.393906
-95951.040000;1250.499182
-95981.520000;1248.589418
-96012.000000;1246.684145
-96042.480000;1244.944130
-96072.960000;1243.477060
-96103.440000;1242.015536
-96133.920000;1240.843964
-96164.400000;1239.678159
-96194.880000;1238.404359
-96225.360000;1237.086027
-96255.840000;1235.936620
-96286.320000;1235.048872
-96316.800000;1234.161140
-96347.280000;1233.273423
-96377.760000;1232.385722
-96408.240000;1231.498036
-96438.720000;1230.610366
-96469.200000;1230.009792
-96499.680000;1229.794292
-96530.160000;1229.592537
-96560.640000;1229.559415
-96591.120000;1229.526313
-96621.600000;1229.493231
-96652.080000;1229.460169
-96682.560000;1229.726906
-96713.040000;1230.345997
-96743.520000;1231.017216
-96774.000000;1232.055543
-96804.480000;1233.088217
-96834.960000;1233.072995
-96865.440000;1232.820540
-96895.920000;1231.410993
-96926.400000;1228.788189
-96956.880000;1226.122015
-96987.360000;1223.228753
-97017.840000;1220.318555
-97048.320000;1217.391438
-97078.800000;1214.447415
-97109.280000;1211.450471
-97139.760000;1208.425021
-97170.240000;1205.410888
-97200.720000;1202.408062
-97231.200000;1199.416531
-97261.680000;1197.190835
-97292.160000;1195.082984
-97322.640000;1193.078501
-97353.120000;1191.155154
-97383.600000;1189.336954
-97414.080000;1187.855430
-97444.560000;1186.379529
-97475.040000;1185.047645
-97505.520000;1183.729958
-97536.000000;1182.664602
-97566.480000;1181.777508
-97596.960000;1180.929496
-97627.440000;1180.197775
-97657.920000;1179.477230
-97688.400000;1178.737496
-97718.880000;1177.990782
-97749.360000;1177.426099
-97779.840000;1176.976140
-97810.320000;1176.526194
-97840.800000;1176.076259
-97871.280000;1175.626336
-97901.760000;1175.485216
-97932.240000;1175.358064
-97962.720000;1175.096512
-97993.200000;1174.756242
-98023.680000;1174.484664
-98054.160000;1174.366850
-98084.640000;1174.255128
-98115.120000;1174.242285
-98145.600000;1174.229449
-98176.080000;1174.216622
-98206.560000;1174.203802
-98237.040000;1174.190991
-98267.520000;1174.178187
-98298.000000;1174.162448
-98328.480000;1174.075170
-98358.960000;1173.993402
-98389.440000;1173.966578
-98419.920000;1173.960196
-98450.400000;1173.784607
-98480.880000;1173.347667
-98511.360000;1172.914827
-98541.840000;1172.533074
-98572.320000;1172.145847
-98602.800000;1171.715830
-98633.280000;1171.272556
-98663.760000;1170.829289
-98694.240000;1170.386029
-98724.720000;1169.942778
-98755.200000;1169.499534
-98785.680000;1169.056298
-98816.160000;1168.973101
-98846.640000;1168.986380
-98877.120000;1170.548190
-98907.600000;1173.952411
-98938.080000;1177.534235
-98968.560000;1182.224245
-98999.040000;1186.925126
-99029.520000;1191.655968
-99060.000000;1196.392225
-99090.480000;1201.128483
-99120.960000;1205.864744
-99151.440000;1210.528742
-99181.920000;1214.840697
-99212.400000;1219.160325
-99242.880000;1223.837156
-99273.360000;1228.573786
-99303.840000;1232.867960
-99334.320000;1236.766059
-99364.800000;1240.752193
-99395.280000;1245.070408
-99425.760000;1249.388617
-99456.240000;1253.328854
-99486.720000;1257.216480
-99517.200000;1260.882448
-99547.680000;1264.375101
-99578.160000;1267.873112
-99608.640000;1271.376476
-99639.120000;1274.885188
-99669.600000;1278.399243
-99700.080000;1281.918635
-99730.560000;1286.396792
-99761.040000;1291.540261
-99791.520000;1296.777889
-99822.000000;1302.282304
-99852.480000;1307.776037
-99882.960000;1311.755015
-99913.440000;1315.642549
-99943.920000;1318.728711
-99974.400000;1321.324511
-100004.880000;1323.792036
-100035.360000;1325.957248
-100065.840000;1328.122453
-100096.320000;1330.367783
-100126.800000;1332.620365
-100157.280000;1335.045173
-100187.760000;1337.555243
-100218.240000;1339.948371
-100248.720000;1342.113533
-100279.200000;1344.278688
-100309.680000;1346.443836
-100340.160000;1348.608976
-100370.640000;1351.069276
-100401.120000;1353.664978
-100431.600000;1356.104355
-100462.080000;1358.269467
-100492.560000;1360.421828
-100523.040000;1362.275582
-100553.520000;1364.134584
-100584.000000;1366.129394
-100614.480000;1368.171676
-100644.960000;1370.259988
-100675.440000;1372.425050
-100705.920000;1374.558596
-100736.400000;1376.293066
-100766.880000;1378.027528
-100797.360000;1379.978084
-100827.840000;1381.995818
-100858.320000;1383.702885
-100888.800000;1385.000680
-100919.280000;1386.327822
-100949.760000;1387.900148
-100980.240000;1389.467262
-101010.720000;1391.829846
-101041.200000;1394.413320
-101071.680000;1397.425004
-101102.160000;1400.948958
-101132.640000;1404.333986
-101163.120000;1406.761219
-101193.600000;1409.183256
-101224.080000;1411.043587
-101254.560000;1412.777932
-101285.040000;1414.542842
-101315.520000;1416.331394
